CDA04722904500;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904501;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904502;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904503;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904504;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904505;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904506;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904507;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904508;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904509;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904510;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904511;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904512;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
CDA04722904513;MCPBXCDA;MODIFY;CUG;CUG;PAGEK;LAH 150212;Endrer/legger til VPN på kunde ref Nordin Bouhmidi;C-VPN;VPN;28907
