B;510027113;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3010 ØKONOMI
B;120027115;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3030 INNKJØP
B;540027117;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8912 TJENESTEKONTOR
B;630027118;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3400 KUNDESENTER
B;160027116;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8230 LOKVEDLIKEHOLD TRONDHEIM
B;740027115;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8930 LOKFØRERE SØR
B;310027115;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;2680 SYSTEMTOG HEDMARK
B;220027114;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3040 PERSONAL
B;130027113;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3300 PRODUKSJON
B;150027118;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8940 LOKFØRERE ØST
B;350027116;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8950 LOKFØRER NORD
B;999917115;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3080/ ERIK BØE
B;340027119;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8910 TRAFIKK STAB
B;600027114;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3060 REKLAMASJON
B;800027112;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3080/BREDBÅNDSABONNEMENT
B;799917117;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3095
B;750027112;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3080 GTPS LOK
B;820027118;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3200 SIKKERHET
B;330027111;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3310 TEKNISK
B;400027116;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;NETTBRETT I TOG
B;110027117;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;2675 SYSTEMTOG ØSTFOLD
B;830027116;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8220 VEDLIKEHOLDSSJEF
B;620027110;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3100 KOMMERSIELL
B;420027112;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3080 IT
B;140027111;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;8351 VOGNVEDLIKEHOLD
B;710027111;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3020 STRATEGI OG KOMMUNIKASJON
B;200027118;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;3300
B;870027117;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.3141.6901.31400
B;970027116;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.8820.6901.42000
B;171027113;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.8410.6901.42000
B;102027117;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.3150.6901.32200
B;712027119;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.9760.6901.16000
B;858917115;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.7210.6901.16000
B;279917116;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.6900.6901.56000
B;532027117;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.8710.6901.42000
B;132027111;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.2211.6901.16000
B;560027112;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.1700.6901.15000
B;968917112;;NSB Fellestjenester Regnskap;;;OSLO;0048;;;1800;SENTRUM;NOR;;;;;;;;;;;;;;TJP;TJP 27.10.2014;;;;110.1760.6901.14001.901863
