;04741563078;KORFAK;Manglende rabatt ref TM;Manglende rabatt;224.88;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04792290677;KORFAK;Manglende rabatt ref TM;Manglende rabatt;340.20;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740456363;KORFAK;Manglende rabatt ref TM;Manglende rabatt;27.68;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04741298514;KORFAK;Manglende rabatt ref TM;Manglende rabatt;114.17;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04795834570;KORFAK;Manglende rabatt ref TM;Manglende rabatt;114.17;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740582901;KORFAK;Manglende rabatt ref TM;Manglende rabatt;419.15;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04791608146;KORFAK;Manglende rabatt ref TM;Manglende rabatt;394.28;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04741565562;KORFAK;Manglende rabatt ref TM;Manglende rabatt;99.80;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04741237719;KORFAK;Manglende rabatt ref TM;Manglende rabatt;33.40;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790877944;KORFAK;Manglende rabatt ref TM;Manglende rabatt;31.49;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04747601338;KORFAK;Manglende rabatt ref TM;Manglende rabatt;29.55;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04794988646;KORFAK;Manglende rabatt ref TM;Manglende rabatt;55.35;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04799240242;KORFAK;Manglende rabatt ref TM;Manglende rabatt;29.55;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04741484360;KORFAK;Manglende rabatt ref TM;Manglende rabatt;291.18;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04746971299;KORFAK;Manglende rabatt ref TM;Manglende rabatt;102.74;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790787762;KORFAK;Manglende rabatt ref TM;Manglende rabatt;11.89;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740729393;KORFAK;Manglende rabatt ref TM;Manglende rabatt;32.68;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04799607774;KORFAK;Manglende rabatt ref TM;Manglende rabatt;136.82;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04798028002;KORFAK;Manglende rabatt ref TM;Manglende rabatt;486.31;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04795111733;KORFAK;Manglende rabatt ref TM;Manglende rabatt;132.80;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740762257;KORFAK;Manglende rabatt ref TM;Manglende rabatt;32.68;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04797620057;KORFAK;Manglende rabatt ref TM;Manglende rabatt;229.85;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04741902730;KORFAK;Manglende rabatt ref TM;Manglende rabatt;132.80;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04791716149;KORFAK;Manglende rabatt ref TM;Manglende rabatt;36.10;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740101986;KORFAK;Manglende rabatt ref TM;Manglende rabatt;37.86;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04799155049;KORFAK;Manglende rabatt ref TM;Manglende rabatt;32.32;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04799590670;KORFAK;Manglende rabatt ref TM;Manglende rabatt;32.32;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790061277;KORFAK;Manglende rabatt ref TM;Manglende rabatt;16.63;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790802397;KORFAK;Manglende rabatt ref TM;Manglende rabatt;52.09;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04792297992;KORFAK;Manglende rabatt ref TM;Manglende rabatt;52.09;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04797691881;KORFAK;Manglende rabatt ref TM;Manglende rabatt;36.26;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04798438300;KORFAK;Manglende rabatt ref TM;Manglende rabatt;36.26;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04792222930;KORFAK;Manglende rabatt ref TM;Manglende rabatt;628.06;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790541102;KORFAK;Manglende rabatt ref TM;Manglende rabatt;166.49;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790999629;KORFAK;Manglende rabatt ref TM;Manglende rabatt;156.27;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04794812170;KORFAK;Manglende rabatt ref TM;Manglende rabatt;166.49;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04795725000;KORFAK;Manglende rabatt ref TM;Manglende rabatt;221.50;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790981519;KORFAK;Manglende rabatt ref TM;Manglende rabatt;29.58;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740458094;KORFAK;Manglende rabatt ref TM;Manglende rabatt;138.39;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04792658055;KORFAK;Manglende rabatt ref TM;Manglende rabatt;138.39;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04795110699;KORFAK;Manglende rabatt ref TM;Manglende rabatt;138.39;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04746444869;KORFAK;Manglende rabatt ref TM;Manglende rabatt;117.63;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04794205217;KORFAK;Manglende rabatt ref TM;Manglende rabatt;117.63;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04798637427;KORFAK;Manglende rabatt ref TM;Manglende rabatt;117.63;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04747888780;KORFAK;Manglende rabatt ref TM;Manglende rabatt;176.97;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04794183261;KORFAK;Manglende rabatt ref TM;Manglende rabatt;160.97;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04791179015;KORFAK;Manglende rabatt ref TM;Manglende rabatt;54.48;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740104632;KORFAK;Manglende rabatt ref TM;Manglende rabatt;38.97;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04740451144;KORFAK;Manglende rabatt ref TM;Manglende rabatt;38.97;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04748111114;KORFAK;Manglende rabatt ref TM;Manglende rabatt;136.82;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790864662;KORFAK;Manglende rabatt ref TM;Manglende rabatt;117.63;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04799294969;KORFAK;Manglende rabatt ref TM;Manglende rabatt;136.82;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04795253700;KORFAK;Manglende rabatt ref TM;Manglende rabatt;29.55;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04795955303;KORFAK;Manglende rabatt ref TM;Manglende rabatt;29.55;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04793673772;KORFAK;Manglende rabatt ref TM;Manglende rabatt;36.10;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790847108;KORFAK;Manglende rabatt ref TM;Manglende rabatt;48.22;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04793604665;KORFAK;Manglende rabatt ref TM;Manglende rabatt;48.22;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04746961937;KORFAK;Manglende rabatt ref TM;Manglende rabatt;33.40;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790516191;KORFAK;Manglende rabatt ref TM;Manglende rabatt;286.25;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04791177434;KORFAK;Manglende rabatt ref TM;Manglende rabatt;286.25;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04792057591;KORFAK;Manglende rabatt ref TM;Manglende rabatt;293.75;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04798115579;KORFAK;Manglende rabatt ref TM;Manglende rabatt;293.75;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04746895929;KORFAK;Manglende rabatt ref TM;Manglende rabatt;117.63;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04741238187;KORFAK;Manglende rabatt ref TM;Manglende rabatt;156.94;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04793641520;KORFAK;Manglende rabatt ref TM;Manglende rabatt;99.80;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04797523382;KORFAK;Manglende rabatt ref TM;Manglende rabatt;33.40;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04792262529;KORFAK;Manglende rabatt ref TM;Manglende rabatt;29.55;;;;;MOFA2576 03.02.14;1;MOFA2576;
;04790847759;KORFAK;Manglende rabatt ref TM;Manglende rabatt;36.10;;;;;MOFA2576 03.02.14;1;MOFA2576;
