;04740000940;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;616.47;;;;;NIS 27.03.09;1;NIS;
;04740004111;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;61.92;;;;;NIS 27.03.09;1;NIS;
;04740004113;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;128.82;;;;;NIS 27.03.09;1;NIS;
;04740004114;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;94.62;;;;;NIS 27.03.09;1;NIS;
;04740004120;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;250.8;;;;;NIS 27.03.09;1;NIS;
;04740004121;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;81.42;;;;;NIS 27.03.09;1;NIS;
;04740004122;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;44.19;;;;;NIS 27.03.09;1;NIS;
;04740004123;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;90.5;;;;;NIS 27.03.09;1;NIS;
;04740004125;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;60.5;;;;;NIS 27.03.09;1;NIS;
;04740004126;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;435.11;;;;;NIS 27.03.09;1;NIS;
;04740004127;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;3.9;;;;;NIS 27.03.09;1;NIS;
;04740004128;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;20.7;;;;;NIS 27.03.09;1;NIS;
;04740004129;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;85.78;;;;;NIS 27.03.09;1;NIS;
;04740004131;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;25.57;;;;;NIS 27.03.09;1;NIS
;04740004132;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;231.76;;;;;NIS 27.03.09;1;NIS
;04740004133;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;316.11;;;;;NIS 27.03.09;1;NIS
;04740004134;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;106.37;;;;;NIS 27.03.09;1;NIS
;04740004135;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;212.1;;;;;NIS 27.03.09;1;NIS
;04740004136;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;357.36;;;;;NIS 27.03.09;1;NIS
;04740004137;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;6.78;;;;;NIS 27.03.09;1;NIS
;04740004138;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;80.97;;;;;NIS 27.03.09;1;NIS
;04740004139;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;491.52;;;;;NIS 27.03.09;1;NIS
;04740004140;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;859.07;;;;;NIS 27.03.09;1;NIS
;04740004141;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;1436.31;;;;;NIS 27.03.09;1;NIS
;04740004142;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;270.16;;;;;NIS 27.03.09;1;NIS
;04740004143;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;33.83;;;;;NIS 27.03.09;1;NIS
;04740004144;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;70.9;;;;;NIS 27.03.09;1;NIS
;04740004157;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;37.06;;;;;NIS 27.03.09;1;NIS
;04740004158;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;13.07;;;;;NIS 27.03.09;1;NIS
;04740004159;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;3.39;;;;;NIS 27.03.09;1;NIS
;04740004160;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;1.48;;;;;NIS 27.03.09;1;NIS
;04740004161;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;4.82;;;;;NIS 27.03.09;1;NIS
;04740004162;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;9.02;;;;;NIS 27.03.09;1;NIS
;04740004163;KORFAK;Manglende rabatt utland 08, ref ISA;Manglende rabatt utland 08;2.35;;;;;NIS 27.03.09;1;NIS
