;04740016571;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;36.17;;;;;RVH 25.02.09;1;RVH;
;04740215112;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;267.81;;;;;RVH 25.02.09;1;RVH;
;04740401418;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;44.24;;;;;RVH 25.02.09;1;RVH;
;04740401419;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;30.33;;;;;RVH 25.02.09;1;RVH;
;04740407797;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;522.93;;;;;RVH 25.02.09;1;RVH;
;04740407798;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;26.38;;;;;RVH 25.02.09;1;RVH;
;04740452637;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;25.12;;;;;RVH 25.02.09;1;RVH;
;04740472149;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;500.64;;;;;RVH 25.02.09;1;RVH;
;04740472516;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;1.55;;;;;RVH 25.02.09;1;RVH;
;04740472738;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;5.03;;;;;RVH 25.02.09;1;RVH;
;04740472789;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;1.05;;;;;RVH 25.02.09;1;RVH;
;04740472907;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;0.62;;;;;RVH 25.02.09;1;RVH;
;04740473048;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;21.04;;;;;RVH 25.02.09;1;RVH;
;04740495276;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;25.25;;;;;RVH 25.02.09;1;RVH;
;04740498863;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;2.01;;;;;RVH 25.02.09;1;RVH;
;04740499411;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;24.33;;;;;RVH 25.02.09;1;RVH
;04740550138;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;19.91;;;;;RVH 25.02.09;1;RVH
;04740554794;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;35.53;;;;;RVH 25.02.09;1;RVH
;04740554795;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;21.54;;;;;RVH 25.02.09;1;RVH
;04740554797;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;20;;;;;RVH 25.02.09;1;RVH
;04740554801;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;29.45;;;;;RVH 25.02.09;1;RVH
;04740556517;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;25.6;;;;;RVH 25.02.09;1;RVH
;04740556529;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;29.27;;;;;RVH 25.02.09;1;RVH
;04740612897;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;51.79;;;;;RVH 25.02.09;1;RVH
;04740622939;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;19.9;;;;;RVH 25.02.09;1;RVH
;04740625814;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;11.9;;;;;RVH 25.02.09;1;RVH
;04740629454;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;10.21;;;;;RVH 25.02.09;1;RVH
;04740642440;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;61.52;;;;;RVH 25.02.09;1;RVH
;04740642490;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;48.37;;;;;RVH 25.02.09;1;RVH
;04740878721;KORFAK;Justering for manglende rabatt ref. ISA;Justering for manglende rabatt;32.21;;;;;RVH 25.02.09;1;RVH
