;CDA04722543900;Y;;;;;AFL 14.03.2014;AFL
;PBX04773600328;Y;;;;;AFL 14.03.2014;AFL
;CDA04722736064;Y;;;;;AFL 14.03.2014;AFL
;CDA04763858140;Y;;;;;AFL 14.03.2014;AFL
;CDA04775042310;Y;;;;;AFL 14.03.2014;AFL
;CDA04775043500;Y;;;;;AFL 14.03.2014;AFL
;CDA04775048550;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070022;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070026;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070030;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070034;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070038;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070042;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070046;Y;;;;;AFL 14.03.2014;AFL
;CDA04775072751;Y;;;;;AFL 14.03.2014;AFL
;CDA04775042751;Y;;;;;AFL 14.03.2014;AFL
;CDA04775048462;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070020;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070024;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070028;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070032;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070036;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070040;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070044;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070048;Y;;;;;AFL 14.03.2014;AFL
;CDA04775042752;Y;;;;;AFL 14.03.2014;AFL
;CDA04775048500;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070021;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070025;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070029;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070033;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070037;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070041;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070045;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070049;Y;;;;;AFL 14.03.2014;AFL
;CDA04775042311;Y;;;;;AFL 14.03.2014;AFL
;CDA04775043501;Y;;;;;AFL 14.03.2014;AFL
;CDA04775048551;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070023;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070027;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070031;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070035;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070039;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070043;Y;;;;;AFL 14.03.2014;AFL
;CDA04775070047;Y;;;;;AFL 14.03.2014;AFL
;CDA04764938081;Y;;;;;AFL 14.03.2014;AFL
;CDA04764958810;Y;;;;;AFL 14.03.2014;AFL
;CDA04757824067;Y;;;;;AFL 14.03.2014;AFL
;CDA04756149918;Y;;;;;AFL 14.03.2014;AFL
;CDA04755207850;Y;;;;;AFL 14.03.2014;AFL
;CDA04755323968;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430253;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430257;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430254;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430258;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430251;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430256;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430250;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430255;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430259;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430200;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430212;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430217;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430225;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430233;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430237;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430241;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430245;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430295;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430201;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430209;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430213;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430222;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430230;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430234;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430238;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430242;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430246;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430252;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430296;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430202;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430214;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430235;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430239;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430243;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430247;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430260;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430211;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430215;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430220;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430236;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430240;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430248;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430294;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430284;Y;;;;;AFL 14.03.2014;AFL
;CDA04733430283;Y;;;;;AFL 14.03.2014;AFL
