GSM047580009905479;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009032610;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009036731;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009018720;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009034121;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009010951;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009023236;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009036108;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009024046;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025686;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009036096;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025532;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025652;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025769;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009019943;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009019182;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009019955;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025702;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009032031;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009010777;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009010775;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025615;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009018790;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009036260;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009900381;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009013185;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009011750;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009036012;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009022023;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009011815;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025162;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009020178;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009036248;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009026093;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009018915;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009025800;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009036114;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009010861;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009015200;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009010802;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009024740;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009010821;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
GSM047580009033147;RESUME;;Error in collection process, restore by FokusDrift;PR;;;;1;;;;Fokus Drift
